ds_division,date,hazard_DROUGHT,hazard_FLOOD,hazard_HEAT,hazard_HEAVY_RAIN,hazard_LANDSLIDE,hazard_LIGHTNING,hazard_WIND
Balangoda,2023.03.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.04.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.04.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.04.24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Balangoda,2023.04.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.04.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.05.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.06.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.07.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.07.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.07.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.07.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.08.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.08.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.08.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.08.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.09.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.09.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2023.10.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.10.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.10.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.11.05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Balangoda,2023.11.06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2023.11.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.11.12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Balangoda,2023.11.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.12.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.12.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.12.09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2023.12.11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2023.12.12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2023.12.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.12.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2023.12.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.01.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.01.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.01.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.02.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.02.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2024.02.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2024.03.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2024.03.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2024.04.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2024.04.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Balangoda,2024.05.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2024.11.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2024.12.08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2024.12.10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2024.12.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2025.01.07,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balangoda,2025.01.29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Balangoda,2025.04.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balangoda,2025.06.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2025.10.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Balangoda,2025.11.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balapitiya,2022.10.23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Balapitiya,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Balapitiya,2024.06.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balapitiya,2025.05.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balapitiya,2025.10.15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Balapitiya,2025.10.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Balapitiya,2025.11.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Balathsinghala,2025.06.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunakotuwa,2022.09.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bamunakotuwa,2023.10.30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bamunakotuwa,2023.12.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunakotuwa,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunakotuwa,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunukotuwa,2023.05.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunukotuwa,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunukotuwa,2023.12.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bamunukotuwa,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunukotuwa,2024.05.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bamunukotuwa,2024.06.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2022.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2023.07.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2023.07.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2023.09.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2023.09.27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bandaragama,2023.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2023.11.04,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bandaragama,2023.11.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bandaragama,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2024.06.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2024.10.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bandaragama,2025.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2025.05.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2025.06.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandaragama,2025.11.21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bandarawela,2022.10.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bandarawela,2022.12.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bandarawela,2023.02.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bandarawela,2023.03.18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Bandarawela,2023.06.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandarawela,2023.06.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandarawela,2023.06.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandarawela,2023.10.11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bandarawela,2023.11.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bandarawela,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bandarawela,2025.01.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2022.10.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2022.10.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2022.10.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2023.01.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2023.03.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beliaththa,2023.04.26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beliaththa,2023.05.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2023.05.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2023.10.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2023.10.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2023.10.15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Beliaththa,2023.10.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2023.10.27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Beliaththa,2023.11.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2023.12.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2024.01.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2024.01.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2024.08.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Beliaththa,2024.09.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2024.10.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2024.10.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2025.05.18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2025.06.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliaththa,2025.06.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2025.07.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2025.08.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2025.09.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2025.09.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliaththa,2025.11.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2022.02.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2022.10.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2022.11.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2022.12.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2022.12.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2023.05.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Beliatta,2023.11.10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Beliatta,2024.05.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Beliatta,2024.06.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliatta,2024.11.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliatta,2025.01.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliattha,2023.12.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliattha,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliattha,2024.05.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beliattha,2024.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beliattha,2024.10.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Benthota,2022.10.23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Benthota,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Benthota,2024.05.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Benthota,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Benthota,2024.06.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Benthota,2025.10.21,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Beruwala,2023.05.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beruwala,2023.06.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2023.07.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2023.09.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2023.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2024.06.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2024.08.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2024.10.08,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Beruwala,2025.03.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2025.05.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwala,2025.10.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beruwala,2025.10.15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Beruwala,2025.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Beruwala,2025.11.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Beruwela,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beruwela,2025.06.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Beuwela,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bibile,2023.11.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bingiriya,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bingiriya,2023.11.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bingiriya,2023.11.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bingiriya,2023.11.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bingiriya,2023.12.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bingiriya,2024.05.20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bingiriya,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Bingiriya,2024.05.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bingiriya,2024.05.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bingiriya,2024.06.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Biyagama,2022.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Biyagama,2022.10.13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Biyagama,2022.12.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Biyagama,2023.06.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Biyagama,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Biyagama,2023.11.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Biyagama,2023.11.08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Biyagama,2023.11.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Biyagama,2024.05.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Biyagama,2024.05.21,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Biyagama,2024.06.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Biyagama,2024.08.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Biyagama,2024.10.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Biyagama,2024.10.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Biyagama,2025.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Biyagama,2025.10.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bope - Poddala,2025.05.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bope Poddala,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bope Poddala,2024.05.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bope Poddala,2024.07.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bope Poddala,2025.07.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bope Poddala,2025.10.04,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bope Poddala,2025.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bope Poddala,2025.11.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bopepodda,2023.12.09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bopepoddala,2023.09.06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bopepoddala,2023.11.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bopepoddala,2024.10.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bulathkohopitiya,2023.04.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohopitiya,2024.06.01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2022.04.22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2022.05.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2022.05.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2022.06.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2022.08.03,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2022.09.05,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2023.03.19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.03.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bulathkohupitiya,2023.03.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2023.03.28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.04.01,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.04.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.04.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2023.05.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.06.26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2023.09.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2023.11.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.11.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2023.12.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2023.12.07,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2024.03.31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2024.05.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2024.05.14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2024.06.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2024.09.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2024.10.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2024.10.28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2024.11.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2024.11.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathkohupitiya,2025.02.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2025.03.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathkohupitiya,2025.05.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bulathkohupitiya,2025.05.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bulathkohupitiya,2025.06.19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkohupitiya,2025.10.17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Bulathkohupitiya,2025.10.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathkohupitiya,2025.11.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathkopitiya,2022.10.23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathsighala,2023.04.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsighala,2023.09.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsighala,2024.10.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathsighala,2025.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsighala,2025.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinghala,2024.03.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinghala,2025.04.28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Bulathsinghala,2025.08.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinghla,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathsinhala,2022.05.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinhala,2022.08.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathsinhala,2022.09.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathsinhala,2023.07.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinhala,2023.09.28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Bulathsinhala,2023.11.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinhala,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Bulathsinhala,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathsinhala,2024.08.17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathsinhala,2024.10.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Bulathsinhala,2025.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Buttala,2023.05.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Buttala,2023.10.16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
C.N.P.,2025.01.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Chanakanai,2023.12.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Chankanai,2022.05.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
